toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
6919.01,69054388,APC,05h01m38s,75.408317,+22d53m25.61s,22.890447,-2.376,0.067,-0.067,0.0,-13.794,0.044,-0.044,0.0,2460257.988955,0.000689,-0.000689,0,0.7603078,9e-07,-9e-07,0,0.363,0.141,-0.141,0,5657.0,24167.7,-24167.7,0,14.9311,5.26756,-5.26756,0,118.365,,,,918.0,,,,12.3552,0.006,-0.006,0,138.924,0.8845,-0.8845,0,4069.0,163.4,-163.4,0,4.53,0.11,-0.11,0,0.72,0.07,-0.07,0,2024-02-29 23:27:22,2025-04-22 12:03:00
6948.01,438329568,APC,06h28m00.85s,97.003535,+12d36m50.25s,12.613957,5.929,0.087,-0.087,0.0,-7.804,0.07,-0.07,0.0,2460282.695103,0.001505,-0.001505,0,5.4911822,1.22e-05,-1.22e-05,0,0.523,0.185,-0.185,0,4727.0,2102.78,-2102.78,0,11.618,1.97434,-1.97434,0,10.7412,,,,504.0,,,,12.4004,0.023,-0.023,0,569.591,20.675,-20.675,0,6250.0,187.9,-187.9,0,4.29,0.1,-0.1,0,1.3,0.08,-0.08,0,2024-02-29 23:27:39,2025-02-02 12:03:02
6953.01,70435923,APC,07h38m20.74s,114.586421,+19d31m54.93s,19.531926,1.029,0.045,-0.045,0.0,-2.791,0.036,-0.036,0.0,2460285.315548,0.002016,-0.002016,0,0.8204734,2.6e-06,-2.6e-06,0,1.171,0.217,-0.217,0,2903.0,221.708,-221.708,0,8.70762,0.85352,-0.85352,0,1962.4,,,,1854.0,,,,12.9312,0.007,-0.007,0,865.039,18.094,-18.094,0,5956.8,240.9,-240.9,0,4.1,0.12,-0.12,0,1.55,0.14,-0.14,0,2024-02-29 23:27:40,2025-02-02 12:03:02
6960.01,204496071,APC,21h46m35.28s,326.64701,-31d00m22.47s,-31.006241,-19.282,0.044,-0.044,0.0,-24.501,0.035,-0.035,0.0,2459062.124632,0.000387,-0.000387,0,1.3059494,3.6e-06,-3.6e-06,0,1.086804,0.0682639,-0.0682639,0,8517.9333335,335.5779,-335.5779,0,7.489346,0.6683462,-0.6683462,0,532.682437,,,,1225.2842303,,,,12.6862,0.006,-0.006,0,236.69,1.324,-1.324,0,5107.3,5387.0,-5387.0,0,,,,0,0.732116,0.0540377,-0.0540377,0,2024-03-14 22:46:58,2024-08-21 12:02:53
697.01,77253676,APC,04h38m49.01s,69.704221,-36d40m52.77s,-36.681326,28.168,0.037,-0.037,0.0,25.051,0.047,-0.047,0.0,2458418.925917,0.002135,-0.002135,0,8.6078603,3.62e-05,-3.62e-05,0,3.6798697,0.2087915,-0.2087915,0,555.0621766,28.989202,-28.989202,0,2.6206141,0.2100805,-0.2100805,0,117.5495324,,,,839.7982707,,,,9.3553,0.006,-0.006,0,93.7714,0.2132,-0.2132,0,5447.0,185.0,-185.0,0,4.39971,0.269972,-0.269972,0,0.968149,0.0515628,-0.0515628,0,2019-05-17 19:12:59,2022-05-03 12:02:47
6975.01,158381418,APC,10h54m17.97s,163.574892,-36d16m15.85s,-36.271069,-12.1,2.7,-2.7,0.0,-0.6,2.8,-2.8,0.0,2460038.793473,0.00077,-0.00077,0,2.1449013,2.3e-06,-2.3e-06,0,3.043,0.061,-0.061,0,6115.0,104.58,-104.58,0,,,,0,,,,,,,,,11.9453,0.008,-0.008,0,,,,0,,,,0,,,,0,,,,0,2024-04-25 22:23:03,2024-04-28 12:03:30
6991.01,440562226,APC,06h07m58.81s,91.995028,+46d07m04.38s,46.117884,-7.15,0.047,-0.047,0.0,-2.422,0.045,-0.045,0.0,2460311.068106,0.00105,-0.00105,0,0.9902419,3.8e-06,-3.8e-06,0,1.405,0.108,-0.108,0,16490.0,701.37,-701.37,0,15.3849,,,0,1227.07,,,,1648.0,,,,13.4136,0.007,-0.007,0,755.331,15.8215,-15.8215,0,5643.0,122.0,-122.0,0,4.25,,,0,1.25,,,0,2024-05-30 23:38:57,2025-01-30 12:03:06
6993.01,408656366,APC,05h13m51.85s,78.466062,+68d28m04.05s,68.467793,-7.355,0.03,-0.03,0.0,3.576,0.038,-0.038,0.0,2460312.391299,0.001799,-0.001799,0,0.3695622,7e-07,-7e-07,0,0.446,0.187,-0.187,0,2001.0,599.829,-599.829,0,4.9835,0.68623,-0.68623,0,1668.78,,,,1780.0,,,,12.2414,0.009,-0.009,0,342.122,2.9365,-2.9365,0,5661.0,132.3,-132.3,0,4.5,0.08,-0.08,0,0.94,0.05,-0.05,0,2024-05-30 23:38:58,2024-10-24 12:03:02
7005.01,99834321,APC,10h59m57.18s,164.988266,+64d38m37.38s,64.643718,6.07,0.025,-0.025,0.0,-4.884,0.029,-0.029,0.0,2460366.005379,0.002805,-0.002805,0,8.1420107,2.76e-05,-2.76e-05,0,1.89,0.387,-0.387,0,5380.0,441.267,-441.267,0,8.96217,0.640733,-0.640733,0,54.4532,,,,756.0,,,,12.8725,0.006,-0.006,0,723.398,9.433,-9.433,0,6089.0,119.371,-119.371,0,4.28938,0.081337,-0.081337,0,1.27,0.06,-0.06,0,2024-05-30 23:41:58,2025-02-14 12:03:07
7014.01,158657991,APC,19h12m03.98s,288.016564,+44d29m47.18s,44.496438,9.654,0.039,-0.039,0.0,-2.749,0.04,-0.04,0.0,2460366.837105,0.00074,-0.00074,0,0.7406805,9e-07,-9e-07,0,0.598,0.141,-0.141,0,2428.0,269.781,-269.781,0,6.53553,0.438418,-0.438418,0,854.861,,,,1506.0,,,,12.5233,0.007,-0.007,0,537.401,6.2195,-6.2195,0,6204.8,135.3,-135.3,0,4.44,0.08,-0.08,0,1.08,0.05,-0.05,0,2024-05-30 23:41:59,2024-09-02 12:03:01
7034.01,418981325,APC,00h26m18.84s,6.578481,+62d55m51.95s,62.931096,-0.9,3.2,-3.2,0.0,-2.6,3.2,-3.2,0.0,2460448.381202,0.002868,-0.002868,0,0.9082202,2.6e-06,-2.6e-06,0,1.461,0.303,-0.303,0,605.0,50.3693,-50.3693,0,5.31602,,,0,10962.9,,,,,,,,10.4875,0.006,-0.006,0,573.293,,,0,8482.0,,,0,,,,0,2.18,,,0,2024-08-14 18:28:19,2025-01-30 12:03:06
7037.01,269343479,APC,08h33m18.76s,128.328153,+05d06m22.68s,5.106301,-14.461,0.108,-0.108,0.0,-12.563,0.076,-0.076,0.0,2459244.90244,0.001894,-0.001894,0,4.1279985,1.55e-05,-1.55e-05,0,1.698,0.225,-0.225,0,3450.0,1820.55,-1820.55,0,15.1533,5.82992,-5.82992,0,675.403,,,,1420.0,,,,12.0302,0.007,-0.007,0,445.119,11.893,-11.893,0,5865.0,125.0,-125.0,0,4.28,0.08,-0.08,0,1.23,0.07,-0.07,0,2024-08-28 20:42:51,2025-02-14 12:03:07
7079.01,287191183,APC,19h30m32.71s,292.636286,+54d40m49.94s,54.680539,-9.87,0.048,-0.048,0.0,-6.582,0.05,-0.05,0.0,2460388.539526,0.003417,-0.003417,0,12.1252851,4.6e-05,-4.6e-05,0,6.998,1.349,-1.349,0,2706.0,246.734,-246.734,0,15.2955,,,0,202.874,,,,1051.0,,,,11.9823,0.007,-0.007,0,602.863,8.2305,-8.2305,0,4951.0,123.0,-123.0,0,,,,0,2.39,,,0,2024-10-24 17:28:59,2025-08-07 12:04:56
7085.01,364571121,APC,20h42m43.71s,310.682122,+53d26m51.98s,53.447772,4.057,2.155,-2.155,0.0,9.032,2.155,-2.155,0.0,2460554.822529,0.001227,-0.001227,0,2.202258,5.4e-06,-5.4e-06,0,1.046,0.11,-0.11,0,48647.0,3061.27,-3061.27,0,11.2703,0.710098,-0.710098,0,15.4828,,,,552.0,,,,14.7751,0.008,-0.008,0,,,,0,3388.0,157.0,-157.0,0,4.72,0.02,-0.02,0,0.52,0.03,-0.03,0,2024-10-24 17:28:59,2025-07-22 12:04:25
7088.01,274411493,APC,21h15m48.34s,318.951423,+37d07m56.72s,37.132423,-6.487,0.036,-0.036,0.0,-7.135,0.041,-0.041,0.0,2460545.183019,0.003491,-0.003491,0,7.1554749,3.52e-05,-3.52e-05,0,2.213,1.072,-1.072,0,1811.0,3700.51,-3700.51,0,19.6737,8.8601,-8.8601,0,1019.42,,,,1574.0,,,,11.5896,0.007,-0.007,0,1022.89,30.7705,-30.7705,0,6919.0,132.2,-132.2,0,3.73,0.09,-0.09,0,2.78,0.14,-0.14,0,2024-10-24 17:29:00,2025-01-01 12:03:18
709.01,396720998,APC,04h22m37.29s,65.655386,-54d08m49.84s,-54.147179,8.37,0.114,-0.114,0.0,-0.758,0.143,-0.143,0.0,2458392.822001,0.001011,-0.001011,0,32.3766006,7.13e-05,-7.13e-05,0,3.8827521,0.0748063,-0.0748063,0,52579.8740908,1205.6091,-1205.6091,0,3.6771515,2.7770011,-2.7770011,0,4854.6878282,,,,2128.9236019,,,,13.987,0.0,0.0,0,1350.32,112.465,-112.465,0,50000.0,,,0,5.80276,,,0,0.147,0.111,-0.111,0,2019-04-30 13:04:30,2022-10-23 12:02:37
7093.01,62867537,APC,21h17m38.4s,319.410012,+48d09m48.08s,48.163355,9.822,0.049,-0.049,0.0,3.954,0.046,-0.046,0.0,2460556.437706,0.00054,-0.00054,0,2.8371938,1.8e-06,-1.8e-06,0,1.904,0.087,-0.087,0,15303.0,435.115,-435.115,0,18.3031,0.828669,-0.828669,0,1087.34,,,,1599.0,,,,11.9812,0.006,-0.006,0,566.041,9.935,-9.935,0,7980.0,880.8,-880.8,0,4.35,0.12,-0.12,0,1.54,0.06,-0.06,0,2024-10-24 17:29:01,2025-08-07 12:04:56
7115.01,361944563,APC,22h44m26.25s,341.109394,+54d12m07.67s,54.202131,-1.229,0.043,-0.043,0.0,-3.792,0.036,-0.036,0.0,2460422.939267,0.002165,-0.002165,0,0.8738186,1.6e-06,-1.6e-06,0,1.229,0.187,-0.187,0,5487.0,420.231,-420.231,0,10.2138,,,0,1547.44,,,,1747.0,,,,13.0031,0.016,-0.016,0,646.214,10.746,-10.746,0,5838.0,122.0,-122.0,0,4.24,,,0,1.29,,,0,2024-10-24 17:29:31,2026-05-07 12:03:59
7117.01,199676274,APC,22h22m21.07s,335.587781,+47d20m49.3s,47.347027,,,,,,,,,2460570.346055,0.001539,-0.001539,0,8.8691255,1.64e-05,-1.64e-05,0,1.588,0.334,-0.334,0,10597.0,769.536,-769.536,0,,,,0,,,,,,,,,12.7978,0.01,-0.01,0,652.105,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:32,2025-01-01 12:03:18
7254.01,260767135,APC,21h45m14.6s,326.310844,+36d27m51.77s,36.46438,-5.806,0.032,-0.032,0.0,-1.502,0.046,-0.046,0.0,2460580.975917,0.001228,-0.001228,0,5.0769983,6.4e-06,-6.4e-06,0,1.171,0.223,-0.223,0,3683.0,216.884,-216.884,0,10.9525,0.695331,-0.695331,0,62.3468,,,,782.0,,,,11.8653,0.01,-0.01,0,630.416,11.6625,-11.6625,0,6271.0,134.3,-134.3,0,3.97,0.09,-0.09,0,1.9,0.09,-0.09,0,2025-03-06 22:41:35,2025-10-03 12:04:01
7273.01,63550960,APC,20h33m59.72s,308.498826,+38d10m46.7s,38.179638,5.217,0.924,-0.924,0.0,1.382,0.924,-0.924,0.0,2460553.795518,0.000861,-0.000861,0,2.2473177,2.2e-06,-2.2e-06,0,1.325,0.244,-0.244,0,6242.0,305.687,-305.687,0,13.2774,0.687914,-0.687914,0,338.373,,,,1194.0,,,,12.1475,0.006,-0.006,0,419.676,,,0,6037.8,24.3,-24.3,0,,,,0,1.68,0.07,-0.07,0,2025-03-06 22:41:35,2025-08-11 12:03:48
7280.01,396731435,APC,21h54m56.72s,328.736322,+11d16m18.43s,11.271785,15.857,0.074,-0.074,0.0,16.601,0.088,-0.088,0.0,2460558.081293,0.001504,-0.001504,0,0.4246068,1.1e-06,-1.1e-06,0,0.486,0.212,-0.212,0,1952.0,981.083,-981.083,0,5.92869,0.844139,-0.844139,0,1020.09,,,,1574.0,,,,12.7871,0.01,-0.01,0,402.156,10.163,-10.163,0,5576.0,129.1,-129.1,0,4.54,0.08,-0.08,0,0.88,0.05,-0.05,0,2025-03-06 22:41:35,2025-07-22 12:04:25
7284.01,96885837,APC,21h32m16.76s,323.069819,+16d01m08.04s,16.018901,3.696,0.078,-0.078,0.0,6.294,0.066,-0.066,0.0,2460556.495248,0.001917,-0.001917,0,0.8760587,2.9e-06,-2.9e-06,0,0.969,0.408,-0.408,0,2336.0,6763.21,-6763.21,0,14.6319,5.63799,-5.63799,0,6863.73,,,,2535.0,,,,12.5965,0.007,-0.007,0,708.379,23.9005,-23.9005,0,6306.0,121.5,-121.5,0,4.23,0.09,-0.09,0,1.41,0.08,-0.08,0,2025-03-06 22:41:35,2025-09-09 12:04:04
7295.01,99796664,APC,20h40m53.84s,310.224343,+29d56m24.56s,29.940155,-1.063,0.031,-0.031,0.0,-5.767,0.029,-0.029,0.0,2460557.298119,0.002052,-0.002052,0,0.7729056,1.4e-06,-1.4e-06,0,1.022,0.207,-0.207,0,2749.0,346.004,-346.004,0,7.49558,,,0,1994.5,,,,1861.0,,,,13.0363,0.032,-0.032,0,703.22,11.994,-11.994,0,6269.0,122.0,-122.0,0,4.36,,,0,1.21,,,0,2025-03-06 22:41:35,2025-07-22 12:04:25
7311.01,387416841,APC,21h13m47.15s,318.446458,+01d10m41.28s,1.178134,11.337,0.133,-0.133,0.0,-3.103,0.123,-0.123,0.0,2460555.005617,0.00135,-0.00135,0,1.5525382,4e-06,-4e-06,0,1.49,0.3,-0.3,0,7123.0,554.794,-554.794,0,16.0284,1.46577,-1.46577,0,724.353,,,,1445.0,,,,12.9141,0.009,-0.009,0,834.929,55.6715,-55.6715,0,5730.0,127.7,-127.7,0,3.96,0.09,-0.09,0,1.75,0.14,-0.14,0,2025-03-06 22:41:36,2025-10-16 12:03:52
7362.01,430666395,APC,22h00m51.86s,330.216063,+31d46m43.07s,31.77863,-1.007,0.072,-0.072,0.0,-0.492,0.081,-0.081,0.0,2460582.727079,0.001793,-0.001793,0,1.1930966,2e-06,-2e-06,0,1.196,0.242,-0.242,0,3691.0,310.456,-310.456,0,13.2426,1.13087,-1.13087,0,876.936,,,,1516.0,,,,12.9095,0.007,-0.007,0,1144.22,60.755,-60.755,0,5906.0,127.2,-127.2,0,3.79,0.09,-0.09,0,2.19,0.15,-0.15,0,2025-04-10 23:03:07,2025-07-22 12:04:25
7388.01,124573902,APC,10h35m36.76s,158.903163,-05d21m21.59s,-5.355998,-175.625,0.148,-0.148,0.0,73.63,0.129,-0.129,0.0,2460718.288712,9.3e-05,-9.3e-05,0,0.3328569,2.9e-06,-2.9e-06,0,0.3988306,0.0089367,-0.0089367,0,767910.313098,34219.55,-34219.55,0,,,,0,11306.960198,,,,2630.0028276,,,,17.007,0.013,-0.013,0,164.011,2.927,-2.927,0,5780.0,,,0,4.438,,,0,,,,0,2025-04-10 23:15:52,2025-09-05 10:08:01
7444.01,470898625,APC,02h49m15.9s,42.316239,+58d46m10.28s,58.769522,0.648,0.065,-0.065,0.0,-3.968,0.068,-0.068,0.0,2460640.734825,0.002053,-0.002053,0,5.885604,1.13e-05,-1.13e-05,0,1.87,0.252,-0.252,0,4046.0,256.782,-256.782,0,18.5216,1.18132,-1.18132,0,110.217,,,,902.0,,,,11.8286,0.018,-0.018,0,763.361,19.009,-19.009,0,6294.0,171.7,-171.7,0,3.66,0.09,-0.09,0,2.72,0.15,-0.15,0,2025-05-01 20:33:15,2025-10-07 12:03:51
745.01,444842193,APC,09h51m01.78s,147.757437,-55d19m05.88s,-55.318299,-52.223,0.05,-0.05,0.0,-5.862,0.053,-0.053,0.0,2458544.259371,0.002183,-0.002183,0,1.0790928,5.7e-06,-5.7e-06,0,3.8021094,0.2881824,-0.2881824,0,572.7898907,69.09556,-69.09556,0,3.542265,2.2273698,-2.2273698,0,2285.3834585,,,,1763.4352567,,,,10.5488,0.006,-0.006,0,175.381,0.9965,-0.9965,0,5741.0,189.0,-189.0,0,4.47122,0.307748,-0.307748,0,0.972998,0.0456433,-0.0456433,0,2019-06-06 16:40:58,2024-09-09 10:08:01
7450.01,73729607,APC,02h41m08.85s,40.286866,+34d22m45.71s,34.379363,69.998,0.142,-0.142,0.0,-33.678,0.098,-0.098,0.0,2460634.920306,0.001732,-0.001732,0,0.7938732,2e-06,-2e-06,0,0.428,0.24,-0.24,0,29672.0,21310.0,-21310.0,0,14.3187,3.032,-3.032,0,25.574,,,,626.0,,,,14.997,0.007,-0.007,0,320.879,6.0205,-6.0205,0,3583.0,157.0,-157.0,0,4.67,0.01,-0.01,0,0.58,0.02,-0.02,0,2025-05-01 20:33:15,2026-02-26 12:03:41
749.01,5868998,APC,12h31m07.68s,187.781988,-23d46m25.37s,-23.773715,-35.236,0.193,-0.193,0.0,-35.044,0.11,-0.11,0.0,2458569.93359,0.000286,-0.000286,0,0.63554,1.2e-05,-1.2e-05,0,1.257326,0.023871,-0.023871,0,51164.635251,832.9864,-832.9864,0,14.372489,6.281129,-6.281129,0,233.5126927,,,,997.0050832,,,,13.9372,0.007,-0.007,0,232.123,5.3735,-5.3735,0,3602.0,66.0,-66.0,0,4.8169,0.364675,-0.364675,0,0.442,0.069,-0.069,0,2019-06-11 20:03:40,2021-12-21 12:01:51
7520.01,456130294,APC,03h26m28.74s,51.619755,+42d36m51.25s,42.614236,1.378,0.05,-0.05,0.0,-2.343,0.036,-0.036,0.0,2460656.721477,0.003231,-0.003231,0,10.2461099,2.82e-05,-2.82e-05,0,5.4440926,0.9913037,-0.9913037,0,7150.3041017,358.0558098,-358.0558098,0,12.8608837,0.7528702,-0.7528702,0,1311.6839306,,,,1676.0354007,,,,12.9273,0.006,-0.006,0,870.176,19.46,-19.46,0,6826.05,111.622,-111.622,0,4.24407,0.088641,-0.088641,0,1.51741,0.0818492,-0.0818492,0,2025-10-30 21:07:48,2025-12-14 12:03:49
753.01,61988212,APC,11h52m17.87s,178.074448,-47d35m00.29s,-47.583414,-5.923,0.127,-0.127,0.0,-5.052,0.089,-0.089,0.0,2458569.455416,0.001448,-0.001448,0,0.555255,4.9e-05,-4.9e-05,0,1.622036,0.081342,-0.081342,0,23416.400387,1954.5116,-1954.5116,0,18.630967,18.70032,-18.70032,0,5682.436709,,,,2214.386379,,,,14.3042,0.006,-0.006,0,597.747,35.053,-35.053,0,5591.0,184.0,-184.0,0,4.38111,,,0,1.06168,1.06168,-1.06168,0,2019-06-11 20:03:40,2021-10-29 12:59:15
7549.01,72212948,APC,06h10m15.26s,92.563603,-07d02m03.07s,-7.034185,-12.278,0.037,-0.037,0.0,8.995,0.039,-0.039,0.0,2460684.337766,0.00102,-0.00102,0,2.1610101,1.9e-06,-1.9e-06,0,1.35759,0.3281824,-0.3281824,0,11790.0056121,427.3117037,-427.3117037,0,9.0263063,0.5802136,-0.5802136,0,757.3158044,,,,1460.3232422,,,,12.8058,0.006,-0.006,0,357.653,3.483,-3.483,0,5394.65,106.161,-106.161,0,4.57269,0.0772148,-0.0772148,0,0.829007,0.0437588,-0.0437588,0,2025-10-30 21:09:45,2026-01-25 12:03:44
7551.01,178739678,APC,07h15m45.26s,108.93859,-06d05m36.93s,-6.093592,-1.215,0.094,-0.094,0.0,-2.064,0.088,-0.088,0.0,2460686.302959,0.002807,-0.002807,0,17.5945149,4.78e-05,-4.78e-05,0,2.1415324,1.720649,-1.720649,0,5576.6685222,529.3269623,-529.3269623,0,15.220949,4.9343024,-4.9343024,0,519.7133688,,,,1329.8967921,,,,11.9184,0.008,-0.008,0,973.798,51.667,-51.667,0,8603.0,138.704,-138.704,0,4.32894,0.0848677,-0.0848677,0,1.66257,0.0957663,-0.0957663,0,2025-10-30 21:09:45,2025-12-26 12:03:32
7557.01,284613259,APC,07h16m17.53s,109.073029,+05d54m39.73s,5.911037,-6.038,0.068,-0.068,0.0,-2.847,0.062,-0.062,0.0,2460678.995034,0.002128,-0.002128,0,6.3548995,9.6e-06,-9.6e-06,0,1.5383268,5.0030118,-5.0030118,0,3362.8405647,365.8890178,-365.8890178,0,15.445688,5.3188753,-5.3188753,0,677.1204793,,,,1427.8386849,,,,11.5995,0.006,-0.006,0,732.508,20.082,-20.082,0,6425.06,105.351,-105.351,0,3.90603,0.0861681,-0.0861681,0,2.10372,0.100251,-0.100251,0,2025-10-30 21:09:46,2025-10-31 12:04:28
7565.01,52555068,APC,06h35m31.71s,98.882127,-00d58m20.24s,-0.972288,3.879,0.076,-0.076,0.0,1.852,0.075,-0.075,0.0,2460685.559578,0.00083,-0.00083,0,2.6241681,1.7e-06,-1.7e-06,0,1.0387882,0.3472543,-0.3472543,0,8398.7787406,458.3089976,-458.3089976,0,18.3829188,6.9460488,-6.9460488,0,1468.8809885,,,,1723.5323471,,,,12.1177,0.016,-0.016,0,444.631,11.3645,-11.3645,0,6392.0,164.32,-164.32,0,4.47421,0.0886343,-0.0886343,0,1.08527,0.0576684,-0.0576684,0,2025-10-30 21:09:46,2025-12-14 12:03:49
7572.01,237664324,APC,06h54m33.13s,103.638024,+05d10m23.39s,5.173165,4.158,0.06,-0.06,0.0,-14.213,0.054,-0.054,0.0,2460674.553933,0.005471,-0.005471,0,11.4961458,6.26e-05,-6.26e-05,0,2.8220159,1.2427135,-1.2427135,0,5108.73743,829.4762471,-829.4762471,0,22.3163996,9.6315015,-9.6315015,0,501.6845567,,,,1321.1704359,,,,12.3219,0.011,-0.011,0,809.202,20.9515,-20.9515,0,5834.0,146.86,-146.86,0,3.83346,0.0815955,-0.0815955,0,2.05541,0.115809,-0.115809,0,2025-10-30 21:09:46,2025-12-14 12:03:49
7573.01,153696322,APC,06h14m42.85s,93.678522,+07d20m51.08s,7.347521,3.53,0.041,-0.041,0.0,-13.017,0.037,-0.037,0.0,2460688.361671,0.001435,-0.001435,0,0.7014613,7e-07,-7e-07,0,1.0557396,0.1639375,-0.1639375,0,5409.8371025,333.2664989,-333.2664989,0,8.4137621,0.5035216,-0.5035216,0,6035.9528311,,,,2455.3814467,,,,12.8907,0.015,-0.015,0,592.738,9.04,-9.04,0,6022.0,146.322,-146.322,0,4.38596,0.0808154,-0.0808154,0,1.1187,0.0523116,-0.0523116,0,2025-10-30 21:09:46,2025-10-31 12:04:28
7578.01,125260728,APC,07h02m03.16s,105.513154,-08d44m42.04s,-8.745012,-21.557,1.001,-1.001,0.0,7.021,1.001,-1.001,0.0,2460679.53992,0.002032,-0.002032,0,5.3603536,7.4e-06,-7.4e-06,0,3.4146038,0.3158939,-0.3158939,0,7919.779969,290.1457172,-290.1457172,0,9.5878579,0.315164,-0.315164,0,812.4205503,,,,1487.2834958,,,,12.403,0.019,-0.019,0,506.154,,,0,5711.1226,30.813294,-30.813294,0,,,,0,,,,0,2025-11-20 21:50:18,2026-01-17 12:03:47
759.01,152147232,APC,11h19m38.27s,169.909474,-39d27m43.49s,-39.46208,-33.382,0.048,-0.048,0.0,8.644,0.042,-0.042,0.0,2459331.163575,0.000555,-0.000555,0,4.2135662,6.2e-06,-6.2e-06,0,2.904,0.095,-0.095,0,6400.0,0.529801,-0.529801,0,12.9663,0.613837,-0.613837,0,504.781,,,,1320.0,,,,11.6713,0.006,-0.006,0,516.041,8.7495,-8.7495,0,6107.0,193.0,-193.0,0,4.11585,0.61556,-0.61556,0,1.53,0.07,-0.07,0,2019-06-11 20:03:40,2023-01-24 16:02:02
7599.01,142757891,APC,07h55m44.81s,118.936727,-18d31m35.73s,-18.526592,-2.699,0.04,-0.04,0.0,-4.411,0.043,-0.043,0.0,2460717.384483,0.001841,-0.001841,0,2.3428516,3.4e-06,-3.4e-06,0,1.2887115,0.3448688,-0.3448688,0,3030.8533884,382.1096562,-382.1096562,0,12.7758071,0.8296727,-0.8296727,0,1701.6199879,,,,1790.931674,,,,11.8384,0.009,-0.009,0,999.042,31.6075,-31.6075,0,6941.0,137.481,-137.481,0,3.87371,0.0895557,-0.0895557,0,2.36102,0.121193,-0.121193,0,2025-11-20 22:21:48,2026-03-27 12:03:28
760.01,162362398,APC,11h17m39.45s,169.414385,-44d01m01.52s,-44.017088,-18.637,0.074,-0.074,0.0,8.558,0.064,-0.064,0.0,2458578.666284,0.000625,-0.000625,0,12.3396368,1.5e-05,-1.5e-05,0,6.2659032,0.0487447,-0.0487447,0,13386.1311036,131.012,-131.012,0,28.8331721,1.3389844,-1.3389844,0,1153.2432472,,,,1486.2777613,,,,10.6171,0.006,-0.006,0,651.263,22.129,-22.129,0,7852.0,217.0,-217.0,0,4.20409,0.682895,-0.682895,0,2.29741,0.105799,-0.105799,0,2019-06-11 20:03:40,2023-01-24 16:02:02
7613.01,409796937,APC,08h25m31.61s,126.381688,-16d11m37.73s,-16.193814,-7.897,0.04,-0.04,0.0,3.857,0.043,-0.043,0.0,2460707.754729,0.004274,-0.004274,0,6.3162561,1.9e-05,-1.9e-05,0,2.9170735,1.1644666,-1.1644666,0,4216.269969,440.4814139,-440.4814139,0,19.262733,8.8622092,-8.8622092,0,2183.375169,,,,1903.4475469,,,,12.8819,0.006,-0.006,0,958.573,28.085,-28.085,0,5970.0,122.958,-122.958,0,4.00236,0.0797285,-0.0797285,0,1.73201,0.0949749,-0.0949749,0,2025-11-20 22:21:48,2025-12-10 12:03:45
7616.01,285212983,APC,07h59m32s,119.883321,-45d27m13.58s,-45.453771,-3.494,0.061,-0.061,0.0,-0.736,0.061,-0.061,0.0,2460744.696219,0.001167,-0.001167,0,1.9622504,1.8e-06,-1.8e-06,0,1.5597912,0.2198792,-0.2198792,0,6198.1546526,278.2472082,-278.2472082,0,11.866151,0.7408583,-0.7408583,0,12562.3877357,,,,2945.7028357,,,,12.8442,0.007,-0.007,0,1477.01,75.165,-75.165,0,10002.0,205.917,-205.917,0,4.40497,0.0742891,-0.0742891,0,1.66214,0.0919596,-0.0919596,0,2025-11-20 22:21:48,2026-01-25 12:03:44
764.01,181159386,APC,11h37m12.68s,174.302837,-38d18m25.89s,-38.307191,-6.075,0.044,-0.044,0.0,2.292,0.03,-0.03,0.0,2458574.583993,0.000359,-0.000359,0,5.6316663,3.8e-06,-3.8e-06,0,6.5350826,0.0335298,-0.0335298,0,13883.4017678,94.857735,-94.857735,0,33.6448759,1.6967282,-1.6967282,0,2898.4431043,,,,1871.3755219,,,,11.1689,0.006,-0.006,0,789.341,19.1095,-19.1095,0,6632.0,200.0,-200.0,0,4.20607,1.94281,-1.94281,0,2.78212,0.139628,-0.139628,0,2019-06-11 20:03:40,2023-01-24 16:02:02
